Age,Attrition,BusinessTravel,Department,DistanceFromHome,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
27,No,Travel_Rarely,Research & Development,19,4,Male,2,1,Laboratory Technician,1,Divorced,4066,No,7,3,7,7,0,7
35,No,Travel_Rarely,Research & Development,18,2,Male,4,2,Research Scientist,1,Married,5208,No,16,3,16,15,1,10
28,No,Travel_Rarely,Research & Development,27,2,Female,1,2,Manufacturing Director,1,Divorced,4877,No,6,2,5,3,0,0
21,No,Travel_Rarely,Research & Development,5,3,Male,3,1,Research Scientist,4,Single,3117,No,3,3,2,2,2,2
18,Yes,Travel_Frequently,Sales,3,2,Female,3,1,Sales Representative,4,Single,1569,Yes,0,4,0,0,0,0
47,No,Travel_Rarely,Human Resources,26,4,Female,3,5,Manager,3,Married,19658,No,27,3,5,2,1,0
39,No,Travel_Rarely,Research & Development,3,3,Male,2,2,Laboratory Technician,3,Divorced,3069,No,11,3,10,8,0,7
40,No,Travel_Rarely,Research & Development,15,1,Female,2,3,Manufacturing Director,3,Married,10435,No,18,3,18,15,14,12
35,No,Non-Travel,Research & Development,8,3,Female,3,2,Healthcare Representative,3,Married,4148,No,15,3,14,11,2,9
37,No,Travel_Rarely,Research & Development,19,3,Male,3,2,Manufacturing Director,3,Married,5768,No,9,2,4,3,0,2
39,No,Travel_Frequently,Research & Development,4,1,Female,3,2,Manufacturing Director,3,Single,5042,No,10,1,9,2,3,8
45,No,Travel_Rarely,Research & Development,2,4,Female,2,2,Manufacturing Director,4,Divorced,5770,No,10,3,10,7,3,9
38,No,Travel_Rarely,Research & Development,2,4,Female,2,3,Manufacturing Director,3,Married,7756,Yes,10,4,5,4,0,2
35,Yes,Travel_Rarely,Sales,10,4,Male,2,3,Sales Executive,1,Married,10306,No,15,3,13,12,6,0
37,No,Travel_Rarely,Research & Development,10,2,Female,3,1,Research Scientist,2,Married,3936,No,8,1,8,4,7,7
40,No,Travel_Rarely,Research & Development,16,3,Female,3,3,Manufacturing Director,4,Single,7945,Yes,18,2,4,2,3,3
44,No,Travel_Frequently,Human Resources,1,1,Male,3,2,Human Resources,4,Married,5743,Yes,14,3,10,7,0,2
48,No,Travel_Frequently,Research & Development,4,3,Male,2,4,Manager,4,Married,15202,No,23,3,2,2,2,2
35,Yes,Travel_Rarely,Sales,15,1,Male,1,2,Sales Executive,4,Divorced,5440,Yes,7,2,2,2,2,2
24,No,Travel_Frequently,Research & Development,2,1,Female,3,1,Research Scientist,4,Single,3760,Yes,6,3,6,3,1,3
27,No,Travel_Rarely,Research & Development,8,2,Female,4,1,Research Scientist,3,Married,3517,No,5,3,3,2,0,2
27,No,Travel_Frequently,Research & Development,2,4,Male,3,1,Research Scientist,4,Single,2580,No,6,2,4,2,1,2
40,Yes,Travel_Rarely,Research & Development,7,1,Male,3,1,Laboratory Technician,1,Single,2166,Yes,10,1,4,2,0,3
29,No,Travel_Rarely,Sales,10,3,Male,2,2,Sales Executive,3,Single,5869,No,8,3,5,2,1,4
36,No,Travel_Rarely,Research & Development,5,2,Female,3,3,Healthcare Representative,1,Married,8008,No,9,3,3,2,0,2
25,No,Travel_Frequently,Research & Development,2,4,Male,4,2,Manufacturing Director,3,Divorced,5206,No,7,3,7,7,0,7
39,No,Travel_Rarely,Research & Development,12,4,Male,3,2,Manufacturing Director,2,Married,5295,No,7,3,5,4,1,0
49,No,Travel_Rarely,Research & Development,22,1,Female,3,4,Research Director,2,Married,16413,No,27,3,4,2,1,2
50,No,Travel_Rarely,Research & Development,17,4,Female,2,3,Research Director,1,Divorced,13269,No,19,3,14,11,1,11
20,No,Travel_Rarely,Sales,2,3,Female,3,1,Sales Representative,3,Single,2783,No,2,3,2,2,2,2
34,No,Travel_Rarely,Research & Development,3,4,Female,3,2,Research Scientist,2,Divorced,5433,No,11,3,11,8,7,9
36,No,Travel_Rarely,Research & Development,7,1,Male,3,1,Laboratory Technician,2,Single,2013,No,15,3,4,3,1,3
49,No,Travel_Rarely,Research & Development,6,3,Female,2,4,Healthcare Representative,3,Married,13966,Yes,30,3,15,11,2,12
36,No,Non-Travel,Research & Development,1,4,Female,2,2,Manufacturing Director,3,Married,4374,No,4,3,3,2,1,2
36,No,Travel_Rarely,Research & Development,3,4,Male,4,2,Healthcare Representative,1,Divorced,6842,No,13,3,5,4,0,4
54,No,Travel_Rarely,Research & Development,22,2,Female,3,4,Manager,3,Married,17426,No,36,3,10,8,4,7
43,No,Travel_Rarely,Research & Development,15,3,Male,2,4,Research Director,3,Married,17603,No,14,3,14,10,6,11
35,Yes,Travel_Frequently,Sales,12,4,Male,3,2,Sales Executive,4,Single,4581,Yes,13,4,11,9,6,7
38,No,Travel_Frequently,Research & Development,1,4,Male,3,2,Research Scientist,4,Married,4735,No,19,4,13,11,2,9
29,No,Travel_Rarely,Sales,5,1,Male,2,2,Sales Executive,2,Divorced,4187,Yes,10,2,10,0,0,9
33,No,Travel_Rarely,Sales,2,4,Male,3,2,Sales Executive,4,Divorced,5505,No,6,3,6,2,0,4
32,No,Travel_Rarely,Research & Development,2,4,Male,3,2,Research Scientist,2,Divorced,5470,No,10,2,9,5,1,6
31,No,Travel_Rarely,Sales,5,1,Female,3,2,Sales Executive,4,Married,5476,No,10,3,10,0,0,2
49,No,Travel_Rarely,Research & Development,16,4,Female,3,1,Laboratory Technician,1,Divorced,2587,Yes,17,2,2,2,2,2
38,No,Travel_Frequently,Research & Development,2,4,Female,2,1,Laboratory Technician,2,Single,2440,No,4,3,4,3,3,3
47,No,Travel_Rarely,Sales,2,2,Female,4,4,Manager,2,Divorced,15972,No,29,3,3,2,1,2
49,No,Travel_Rarely,Research & Development,1,3,Male,3,4,Manager,3,Single,15379,No,23,3,8,7,0,0
41,No,Travel_Rarely,Sales,23,4,Male,3,3,Sales Executive,3,Single,7082,Yes,21,3,2,0,0,2
20,No,Travel_Rarely,Sales,9,4,Male,3,1,Sales Representative,1,Single,2728,No,2,3,2,2,0,2
33,No,Non-Travel,Sales,16,3,Female,3,2,Sales Executive,4,Divorced,5368,Yes,7,3,6,5,1,2
36,No,Travel_Rarely,Research & Development,26,1,Male,3,2,Healthcare Representative,3,Married,5347,No,10,2,3,2,0,2
44,No,Travel_Rarely,Human Resources,1,3,Female,3,1,Human Resources,4,Divorced,3195,Yes,8,3,2,2,2,2
23,Yes,Travel_Rarely,Research & Development,8,4,Male,2,1,Laboratory Technician,3,Single,3989,Yes,5,3,5,4,1,2
38,No,Travel_Rarely,Research & Development,4,4,Female,3,1,Laboratory Technician,3,Married,3306,No,7,2,0,0,0,0
53,No,Travel_Rarely,Research & Development,24,2,Male,4,3,Healthcare Representative,4,Married,7005,No,11,3,4,3,1,2
48,Yes,Travel_Frequently,Sales,7,4,Female,3,1,Sales Representative,3,Married,2655,Yes,19,3,9,7,7,7
32,Yes,Travel_Rarely,Research & Development,2,4,Male,3,1,Laboratory Technician,2,Single,1393,No,1,3,1,0,0,0
26,No,Non-Travel,Research & Development,7,4,Male,3,1,Laboratory Technician,4,Single,2570,No,7,3,7,7,5,7
55,No,Travel_Rarely,Research & Development,22,1,Male,2,1,Research Scientist,2,Divorced,3537,No,8,3,4,2,1,2
34,No,Travel_Rarely,Research & Development,5,2,Male,2,2,Laboratory Technician,4,Married,3986,No,15,4,15,10,4,13
60,No,Travel_Rarely,Research & Development,1,3,Male,1,3,Healthcare Representative,4,Divorced,10883,No,19,4,1,0,0,0
33,No,Travel_Rarely,Research & Development,21,2,Male,4,1,Laboratory Technician,2,Married,2028,No,14,3,14,11,2,13
37,No,Travel_Frequently,Sales,1,3,Male,1,2,Sales Executive,4,Divorced,9525,No,6,2,6,3,1,3
34,No,Travel_Rarely,Research & Development,19,2,Female,2,1,Research Scientist,4,Married,2929,No,10,3,10,9,8,7
23,Yes,Travel_Rarely,Sales,7,3,Male,3,1,Sales Representative,4,Divorced,2275,Yes,3,3,3,2,0,2
44,No,Travel_Rarely,Research & Development,2,3,Female,4,3,Healthcare Representative,4,Married,7879,Yes,9,3,8,7,6,7
35,No,Travel_Frequently,Research & Development,2,1,Male,2,1,Research Scientist,4,Single,4930,Yes,6,4,5,4,1,4
43,No,Travel_Rarely,Sales,2,4,Male,3,2,Sales Executive,4,Married,7847,Yes,10,3,10,9,8,8
24,No,Travel_Rarely,Research & Development,9,3,Male,4,1,Research Scientist,3,Married,4401,No,5,3,5,3,0,4
41,No,Travel_Rarely,Sales,6,4,Male,3,3,Sales Executive,3,Single,9241,No,10,3,10,8,8,7
29,No,Travel_Rarely,Research & Development,9,4,Female,3,1,Laboratory Technician,3,Married,2974,No,9,3,5,3,1,2
36,No,Travel_Rarely,Sales,2,3,Female,3,2,Sales Representative,4,Single,4502,No,17,2,13,7,6,7
45,No,Non-Travel,Research & Development,1,3,Male,2,3,Healthcare Representative,3,Married,10748,No,25,2,23,15,14,4
24,Yes,Travel_Rarely,Human Resources,22,4,Male,1,1,Human Resources,3,Married,1555,No,1,3,1,0,0,0
47,Yes,Travel_Frequently,Sales,9,3,Male,1,4,Sales Executive,3,Married,12936,No,25,1,23,5,14,10
26,No,Travel_Rarely,Research & Development,17,4,Male,1,1,Laboratory Technician,3,Married,2305,No,3,4,3,2,0,2
45,No,Travel_Rarely,Research & Development,28,4,Female,2,4,Research Director,2,Single,16704,No,21,3,21,6,8,6
32,No,Travel_Frequently,Research & Development,10,1,Male,3,1,Research Scientist,3,Married,3433,No,10,2,5,2,1,3
31,No,Travel_Rarely,Research & Development,2,2,Male,3,1,Laboratory Technician,3,Married,3477,No,6,4,5,2,0,3
41,No,Non-Travel,Human Resources,4,3,Male,1,2,Human Resources,2,Married,6430,No,10,3,3,2,1,2
40,No,Travel_Rarely,Research & Development,8,2,Female,3,2,Manufacturing Director,1,Married,6516,Yes,18,3,1,0,0,0
24,No,Travel_Rarely,Research & Development,29,2,Male,3,1,Laboratory Technician,1,Divorced,3907,No,6,4,6,2,1,2
46,No,Travel_Rarely,Research & Development,13,3,Male,3,2,Healthcare Representative,2,Single,5562,No,19,3,10,7,0,9
35,No,Travel_Rarely,Research & Development,27,4,Male,3,2,Manufacturing Director,3,Married,6883,No,17,3,7,7,0,7
30,No,Travel_Rarely,Research & Development,16,2,Male,3,1,Research Scientist,4,Married,2862,No,10,2,10,0,0,8
47,No,Non-Travel,Sales,2,3,Male,3,2,Sales Executive,2,Married,4978,No,4,1,1,0,0,0
46,No,Travel_Rarely,Sales,2,3,Male,3,3,Sales Executive,4,Divorced,10368,Yes,13,2,10,6,0,3
36,Yes,Travel_Rarely,Sales,13,2,Male,2,2,Sales Executive,1,Divorced,6134,Yes,16,3,2,2,2,2
32,Yes,Travel_Rarely,Sales,1,1,Male,1,2,Sales Executive,2,Single,6735,No,10,3,0,0,0,0
23,No,Travel_Rarely,Research & Development,4,3,Female,3,1,Laboratory Technician,2,Single,3295,No,3,1,3,2,1,2
31,No,Travel_Frequently,Research & Development,24,4,Female,3,2,Manufacturing Director,4,Single,5238,No,9,2,5,4,1,4
39,No,Non-Travel,Research & Development,1,4,Male,3,2,Laboratory Technician,4,Married,6472,Yes,9,3,9,8,5,8
32,No,Travel_Rarely,Sales,19,4,Male,1,3,Sales Executive,3,Married,9610,No,10,1,4,3,0,2
40,No,Travel_Rarely,Sales,7,2,Male,3,5,Manager,2,Single,19833,No,21,2,21,8,12,8
45,No,Travel_Rarely,Human Resources,4,3,Female,1,3,Human Resources,3,Married,9756,No,9,4,5,0,0,3
30,No,Travel_Frequently,Research & Development,2,4,Female,2,1,Research Scientist,1,Single,4968,No,10,3,9,7,0,7
24,No,Travel_Frequently,Human Resources,10,1,Male,3,1,Human Resources,4,Married,2145,No,3,3,2,2,2,1
30,Yes,Travel_Frequently,Human Resources,8,3,Female,2,1,Human Resources,4,Divorced,2180,No,6,2,4,2,1,2
31,No,Travel_Rarely,Sales,5,1,Male,3,2,Sales Executive,3,Married,8346,No,6,3,5,2,0,2
27,No,Travel_Rarely,Research & Development,8,3,Female,3,1,Research Scientist,4,Single,3445,No,6,2,6,2,1,4
29,Yes,Travel_Rarely,Sales,9,2,Female,1,1,Sales Representative,2,Single,2760,No,2,3,2,2,2,2
29,No,Travel_Frequently,Research & Development,1,4,Male,4,2,Healthcare Representative,3,Single,6294,Yes,10,4,3,2,0,2
30,No,Travel_Rarely,Sales,15,3,Male,2,3,Sales Executive,1,Divorced,7140,No,12,3,7,7,1,7
34,No,Travel_Rarely,Research & Development,2,4,Male,4,1,Research Scientist,4,Married,2932,Yes,6,3,5,0,1,2
33,No,Non-Travel,Sales,2,4,Female,3,2,Sales Executive,2,Single,5147,No,13,2,11,7,1,7
49,No,Travel_Rarely,Sales,11,4,Female,3,2,Sales Executive,4,Single,4507,No,8,4,5,1,0,4
33,Yes,Travel_Rarely,Sales,16,1,Female,3,3,Sales Executive,1,Single,8564,Yes,11,2,0,0,0,0
38,No,Travel_Frequently,Research & Development,2,3,Female,2,1,Laboratory Technician,2,Married,2468,No,9,2,6,1,0,5
31,Yes,Travel_Rarely,Sales,16,1,Male,3,3,Sales Executive,3,Married,8161,No,10,3,1,0,0,0
29,No,Travel_Rarely,Research & Development,4,4,Female,2,1,Research Scientist,1,Divorced,2109,No,1,3,1,0,0,0
30,No,Travel_Rarely,Research & Development,16,3,Male,4,2,Healthcare Representative,3,Married,5294,No,10,3,7,0,1,7
32,No,Non-Travel,Research & Development,5,2,Male,3,1,Research Scientist,2,Single,2718,No,12,3,7,7,0,7
38,No,Travel_Rarely,Research & Development,18,2,Male,1,2,Healthcare Representative,4,Married,5811,Yes,15,3,1,0,1,0
43,Yes,Travel_Frequently,Research & Development,17,3,Male,2,1,Research Scientist,3,Married,2437,Yes,6,3,1,0,0,0
42,No,Travel_Rarely,Research & Development,12,2,Male,3,1,Laboratory Technician,2,Divorced,2766,No,7,2,5,3,0,4
55,No,Travel_Rarely,Research & Development,2,3,Male,2,5,Research Director,1,Married,19038,No,34,3,1,0,0,0
33,No,Non-Travel,Research & Development,4,4,Male,3,2,Research Scientist,2,Divorced,3055,No,11,2,9,8,1,7
41,No,Travel_Rarely,Research & Development,9,3,Male,3,1,Laboratory Technician,1,Divorced,2289,No,5,3,5,3,0,4
34,No,Non-Travel,Sales,10,4,Male,3,2,Sales Executive,3,Divorced,4001,Yes,15,3,15,14,0,7
53,No,Non-Travel,Research & Development,1,1,Female,2,4,Manufacturing Director,3,Married,12965,Yes,27,2,3,2,0,2
43,No,Travel_Rarely,Human Resources,2,2,Male,3,1,Human Resources,4,Single,3539,No,10,3,9,7,1,8
34,No,Travel_Rarely,Sales,3,4,Female,1,2,Sales Executive,4,Single,6029,No,6,3,2,2,2,2
21,Yes,Travel_Rarely,Sales,7,2,Male,3,1,Sales Representative,2,Single,2679,No,1,3,1,0,1,0
38,No,Travel_Rarely,Research & Development,6,4,Female,2,1,Laboratory Technician,3,Married,3702,No,5,3,5,4,0,4
22,Yes,Travel_Rarely,Research & Development,8,3,Female,3,1,Laboratory Technician,1,Married,2398,Yes,1,3,1,0,0,0
31,No,Travel_Rarely,Sales,29,1,Female,2,2,Sales Executive,4,Married,5468,No,13,3,12,7,5,7
51,No,Travel_Rarely,Research & Development,3,1,Female,3,3,Manager,3,Married,13116,No,15,3,2,2,2,2
37,No,Travel_Rarely,Sales,9,2,Male,2,2,Sales Executive,2,Married,4189,No,5,3,5,2,0,3
46,No,Travel_Rarely,Research & Development,2,3,Male,3,5,Research Director,4,Divorced,19328,Yes,24,3,2,1,2,2
36,No,Travel_Rarely,Research & Development,10,4,Male,3,3,Healthcare Representative,1,Married,8321,Yes,15,3,12,8,5,7
44,Yes,Travel_Frequently,Research & Development,1,3,Male,3,1,Research Scientist,2,Divorced,2342,Yes,6,2,5,3,2,3
37,No,Travel_Rarely,Human Resources,8,3,Male,3,2,Human Resources,2,Divorced,4071,No,19,2,10,0,4,7
35,Yes,Travel_Rarely,Sales,27,3,Male,3,2,Sales Executive,4,Single,5813,Yes,10,3,10,7,7,7
33,No,Travel_Rarely,Research & Development,8,4,Male,4,1,Research Scientist,1,Married,3143,No,14,3,10,8,7,6
28,No,Travel_Rarely,Research & Development,1,3,Male,3,1,Research Scientist,4,Married,2044,No,5,4,5,3,0,3
39,No,Travel_Rarely,Research & Development,10,3,Male,3,3,Research Director,3,Single,13464,No,9,3,4,3,2,2
46,No,Non-Travel,Sales,26,2,Male,2,2,Sales Executive,2,Single,7991,No,6,3,2,2,2,2
40,No,Travel_Rarely,Research & Development,2,3,Female,3,1,Laboratory Technician,1,Married,3377,No,7,2,4,3,0,2
42,No,Travel_Rarely,Research & Development,13,2,Male,4,2,Healthcare Representative,1,Married,5538,No,10,2,0,0,0,0
35,No,Non-Travel,Research & Development,2,2,Male,3,2,Manufacturing Director,4,Divorced,5762,No,15,3,7,7,1,7
38,No,Non-Travel,Human Resources,2,1,Male,3,1,Human Resources,2,Divorced,2592,No,13,3,11,10,3,8
34,Yes,Travel_Frequently,Research & Development,9,4,Male,3,2,Laboratory Technician,1,Married,5346,No,11,2,7,1,0,7
37,Yes,Travel_Rarely,Research & Development,10,4,Male,3,2,Manufacturing Director,1,Single,4213,No,10,1,10,3,0,8
39,No,Travel_Frequently,Sales,20,3,Male,3,2,Sales Executive,4,Divorced,4127,No,7,3,2,1,2,2
43,No,Non-Travel,Research & Development,9,1,Male,3,1,Research Scientist,3,Single,2438,No,7,2,3,2,1,2
41,No,Travel_Rarely,Research & Development,5,2,Male,4,2,Healthcare Representative,2,Single,6870,No,11,1,3,2,1,2
41,No,Travel_Rarely,Sales,4,3,Female,3,3,Sales Executive,3,Divorced,10447,Yes,23,4,22,14,13,5
30,No,Travel_Rarely,Research & Development,10,1,Female,3,3,Manufacturing Director,3,Single,9667,No,9,3,7,7,0,2
26,Yes,Travel_Rarely,Human Resources,20,4,Female,3,1,Human Resources,2,Married,2148,Yes,6,3,5,1,1,4
46,Yes,Travel_Rarely,Research & Development,21,4,Female,3,2,Healthcare Representative,2,Married,8926,No,13,4,9,7,3,7
40,No,Travel_Rarely,Research & Development,1,3,Female,3,2,Healthcare Representative,4,Divorced,6513,No,12,3,5,3,0,3
34,No,Travel_Rarely,Sales,8,2,Male,4,2,Sales Executive,3,Married,6799,No,10,3,10,8,4,8
58,No,Non-Travel,Sales,2,2,Male,3,4,Manager,2,Divorced,16291,No,37,2,16,9,14,14
35,No,Travel_Rarely,Research & Development,23,2,Male,1,1,Laboratory Technician,3,Married,2705,No,6,4,5,4,0,3
47,No,Travel_Rarely,Research & Development,4,3,Female,2,3,Manufacturing Director,2,Divorced,10333,Yes,28,3,22,11,14,10
40,No,Travel_Rarely,Research & Development,12,2,Female,3,2,Healthcare Representative,1,Divorced,4448,No,15,3,7,4,7,7
54,No,Travel_Rarely,Research & Development,7,4,Female,3,2,Research Scientist,4,Married,6854,No,14,2,7,1,1,7
31,No,Travel_Frequently,Sales,7,1,Female,3,3,Sales Executive,1,Married,9637,No,9,3,3,2,2,2
28,No,Travel_Rarely,Research & Development,1,3,Female,3,1,Research Scientist,1,Married,3591,No,3,3,3,2,1,2
38,No,Travel_Rarely,Sales,2,2,Female,1,2,Sales Representative,4,Married,5405,Yes,20,2,4,2,0,3
26,No,Travel_Rarely,Sales,10,3,Male,3,2,Sales Executive,4,Single,4684,No,5,3,5,3,1,2
58,No,Travel_Frequently,Research & Development,15,1,Male,3,4,Research Director,3,Married,15787,Yes,23,3,2,2,2,2
18,No,Non-Travel,Research & Development,14,2,Female,3,1,Research Scientist,3,Single,1514,No,0,1,0,0,0,0
31,Yes,Travel_Rarely,Human Resources,18,4,Male,4,1,Human Resources,1,Married,2956,No,2,3,1,0,0,0
29,Yes,Travel_Rarely,Human Resources,13,1,Male,2,1,Human Resources,1,Divorced,2335,Yes,4,3,2,2,2,0
45,No,Non-Travel,Sales,2,3,Female,3,2,Sales Executive,3,Married,5154,No,10,4,8,7,5,7
36,No,Travel_Rarely,Research & Development,2,4,Female,3,2,Research Scientist,2,Married,6962,Yes,15,3,1,0,0,0
43,No,Travel_Frequently,Sales,2,1,Male,3,2,Sales Executive,4,Married,5675,No,7,3,7,7,7,7
27,No,Travel_Frequently,Research & Development,5,4,Female,3,1,Laboratory Technician,4,Single,2379,Yes,6,2,5,4,0,2
29,No,Travel_Frequently,Research & Development,20,4,Male,3,1,Laboratory Technician,4,Married,3812,No,11,4,11,8,3,10
32,No,Travel_Frequently,Sales,10,4,Male,3,2,Sales Executive,4,Single,4648,No,4,4,0,0,0,0
42,No,Non-Travel,Research & Development,10,3,Male,3,1,Research Scientist,3,Married,2936,No,10,2,6,3,3,3
47,No,Travel_Rarely,Research & Development,9,2,Female,3,1,Laboratory Technician,3,Single,2105,No,7,3,2,2,2,0
46,No,Travel_Rarely,Research & Development,2,4,Male,3,3,Manufacturing Director,4,Divorced,8578,No,12,2,9,8,4,7
28,No,Non-Travel,Human Resources,1,3,Male,3,1,Human Resources,4,Divorced,2706,No,3,3,3,2,2,2
29,No,Travel_Rarely,Research & Development,29,4,Male,1,2,Healthcare Representative,3,Divorced,6384,No,11,3,7,0,1,6
42,No,Travel_Rarely,Research & Development,8,4,Male,3,1,Laboratory Technician,3,Single,3968,No,8,3,0,0,0,0
32,Yes,Travel_Rarely,Sales,2,3,Male,2,2,Sales Executive,2,Single,9907,Yes,7,2,2,2,2,2
46,No,Travel_Rarely,Sales,3,1,Female,4,4,Sales Executive,1,Divorced,13225,No,25,3,19,17,2,8
27,No,Travel_Rarely,Sales,23,2,Female,2,2,Sales Representative,3,Married,3540,No,9,3,9,8,5,8
29,No,Travel_Rarely,Human Resources,6,4,Male,2,1,Human Resources,2,Married,2804,No,1,3,1,0,0,0
43,No,Travel_Rarely,Research & Development,6,1,Female,2,5,Manager,3,Married,19392,No,21,3,16,12,6,14
48,No,Travel_Rarely,Research & Development,10,4,Male,2,5,Research Director,2,Married,19665,No,29,3,22,10,12,9
29,Yes,Travel_Frequently,Research & Development,24,4,Male,2,1,Research Scientist,4,Single,2439,Yes,1,2,1,0,1,0
46,Yes,Travel_Rarely,Sales,10,3,Female,3,3,Sales Executive,2,Married,7314,No,14,3,8,7,0,7
27,No,Travel_Frequently,Research & Development,15,4,Female,2,1,Research Scientist,1,Married,4774,No,8,2,7,6,7,3
39,No,Travel_Rarely,Research & Development,19,4,Male,3,2,Research Scientist,4,Divorced,3902,No,7,3,2,2,2,2
55,No,Travel_Rarely,Research & Development,2,2,Male,2,1,Research Scientist,4,Married,2662,No,19,4,5,2,0,4
28,No,Travel_Rarely,Sales,3,2,Female,3,1,Sales Representative,2,Married,2856,No,1,3,1,0,0,0
30,Yes,Travel_Rarely,Sales,9,2,Male,3,1,Sales Representative,4,Single,1081,No,1,2,1,0,0,0
22,Yes,Travel_Rarely,Research & Development,7,4,Male,3,1,Research Scientist,2,Single,2472,Yes,1,3,1,0,0,0
36,No,Travel_Rarely,Sales,10,2,Female,2,2,Sales Executive,3,Married,5673,Yes,10,3,10,9,1,7
31,No,Travel_Rarely,Research & Development,20,2,Male,3,2,Laboratory Technician,3,Divorced,4197,No,10,3,10,8,0,2
34,No,Travel_Rarely,Sales,4,3,Male,3,3,Sales Executive,4,Married,9713,Yes,9,3,5,3,1,0
29,No,Travel_Rarely,Research & Development,7,4,Male,3,1,Laboratory Technician,1,Single,2062,No,11,3,3,2,1,2
37,No,Travel_Rarely,Research & Development,7,4,Male,3,2,Research Scientist,1,Married,4284,Yes,16,3,5,3,0,4
35,No,Travel_Rarely,Research & Development,16,4,Female,2,2,Manufacturing Director,2,Married,4788,Yes,4,3,3,2,0,2
45,No,Travel_Rarely,Research & Development,25,2,Female,2,2,Manufacturing Director,4,Married,5906,No,10,2,9,8,3,8
36,No,Travel_Frequently,Human Resources,2,2,Male,2,2,Human Resources,4,Single,3886,No,10,2,10,1,0,8
40,No,Travel_Rarely,Research & Development,1,1,Male,3,4,Manager,1,Divorced,16823,No,22,3,19,7,11,16
26,No,Travel_Rarely,Research & Development,1,2,Female,2,1,Research Scientist,3,Married,2933,Yes,1,2,1,0,1,0
27,No,Travel_Rarely,Sales,2,1,Female,4,2,Sales Executive,3,Single,6500,No,9,2,8,7,0,7
48,No,Travel_Frequently,Research & Development,22,4,Female,3,4,Manager,4,Divorced,17174,No,24,3,22,17,4,7
44,No,Travel_Rarely,Research & Development,1,2,Male,4,2,Healthcare Representative,1,Married,5033,No,10,3,2,0,2,2
34,Yes,Non-Travel,Research & Development,16,4,Male,1,1,Research Scientist,1,Married,2307,Yes,5,3,5,2,3,0
56,Yes,Travel_Rarely,Research & Development,24,1,Male,3,1,Laboratory Technician,4,Single,2587,No,5,3,4,2,1,0
36,No,Travel_Rarely,Sales,17,3,Male,2,2,Sales Executive,2,Married,5507,No,12,1,4,2,1,3
41,No,Travel_Rarely,Sales,8,3,Female,3,2,Sales Executive,2,Married,4393,No,14,3,5,4,1,4
42,No,Travel_Rarely,Research & Development,6,3,Male,3,3,Research Director,1,Married,13348,No,18,4,13,7,5,7
31,No,Travel_Rarely,Sales,10,3,Female,3,2,Sales Executive,4,Divorced,6583,Yes,8,3,5,2,1,4
34,No,Travel_Rarely,Sales,3,4,Female,2,2,Sales Executive,4,Married,8103,Yes,9,2,4,2,0,1
31,No,Travel_Rarely,Research & Development,4,1,Female,4,1,Laboratory Technician,3,Divorced,3978,No,4,2,2,2,2,2
26,No,Travel_Frequently,Research & Development,6,3,Male,4,1,Laboratory Technician,4,Married,2544,No,8,3,7,7,7,7
45,No,Travel_Frequently,Research & Development,1,2,Male,3,2,Healthcare Representative,3,Single,5399,No,12,3,4,2,0,3
33,No,Travel_Rarely,Sales,10,2,Male,3,2,Sales Executive,3,Single,5487,No,10,2,10,4,0,9
28,No,Travel_Frequently,Sales,1,3,Male,2,2,Sales Executive,4,Married,6834,Yes,7,3,7,7,0,7
29,Yes,Travel_Frequently,Sales,24,3,Male,4,1,Sales Representative,1,Single,1091,No,1,3,1,0,0,0
39,No,Non-Travel,Sales,21,1,Female,1,2,Sales Executive,3,Married,5736,No,10,3,3,2,1,2
27,No,Travel_Rarely,Research & Development,2,2,Male,3,1,Research Scientist,2,Married,2226,No,6,2,5,3,1,2
34,No,Travel_Frequently,Research & Development,22,3,Male,2,2,Research Scientist,4,Married,5747,Yes,16,3,15,10,6,11
28,Yes,Travel_Rarely,Sales,13,4,Female,3,2,Sales Executive,3,Single,9854,Yes,6,3,2,0,2,2
47,No,Non-Travel,Research & Development,14,3,Male,3,2,Research Scientist,2,Married,5467,No,16,4,8,7,1,7
56,No,Travel_Rarely,Sales,11,4,Female,2,2,Sales Executive,1,Married,5380,No,6,3,0,0,0,0
39,No,Travel_Rarely,Research & Development,9,1,Male,3,2,Manufacturing Director,1,Married,5151,No,10,3,10,0,7,9
38,No,Travel_Frequently,Research & Development,8,4,Female,2,2,Research Scientist,2,Divorced,2133,Yes,20,3,20,11,0,7
58,No,Travel_Rarely,Sales,21,4,Female,3,4,Manager,4,Married,17875,Yes,29,2,1,0,0,0
32,Yes,Travel_Frequently,Research & Development,5,1,Female,4,1,Research Scientist,3,Single,2432,Yes,8,3,4,1,0,3
38,No,Travel_Rarely,Research & Development,9,2,Male,3,1,Research Scientist,4,Divorced,4771,No,10,4,5,2,0,3
49,No,Travel_Frequently,Research & Development,2,2,Male,3,5,Research Director,4,Married,19161,No,28,3,5,4,4,3
42,No,Travel_Rarely,Sales,12,2,Male,3,2,Sales Executive,4,Divorced,5087,Yes,14,3,0,0,0,0
27,Yes,Travel_Frequently,Human Resources,22,1,Female,2,1,Human Resources,2,Married,2863,No,1,3,1,0,0,0
